subscription_id,user_id,plan_type,billing_cycle,monthly_price,start_date,end_date,renewal_count,status,auto_renew
2313,2313,Free,,0,2025-02-17,2025-05-27,0,Cancelled,No
2314,2314,Basic,Annual,20,2025-11-08,,3,Active,Yes
2315,2315,Pro,Monthly,50,2025-03-25,2025-10-25,3,Cancelled,Yes
2316,2316,Free,,0,2025-10-25,,0,Active,No
2317,2317,Pro,Monthly,50,2025-09-15,,5,Active,Yes
2318,2318,Basic,Monthly,20,2025-01-26,,3,Active,Yes
2319,2319,Free,,0,2025-01-30,,0,Active,No
2320,2320,Free,,0,2025-08-15,2025-11-05,0,Cancelled,No
2321,2321,Pro,Annual,50,2025-04-24,,8,Active,No
2322,2322,Free,,0,2025-12-13,,0,Active,No
2323,2323,Free,,0,2025-10-20,,0,Active,No
2324,2324,Basic,Monthly,20,2025-12-13,,3,Active,No
2325,2325,Free,,0,2025-06-11,,0,Active,No
2326,2326,Free,,0,2025-11-05,,0,Active,No
2327,2327,Free,,0,2025-04-09,2025-12-07,0,Cancelled,No
2328,2328,Pro,Monthly,50,2025-12-08,,4,Active,Yes
2329,2329,Free,,0,2025-05-05,,0,Active,No
2330,2330,Free,,0,2025-09-11,,0,Active,No
2331,2331,Free,,0,2025-10-04,2026-06-17,0,Cancelled,No
2332,2332,Pro,Annual,50,2025-06-15,2025-10-10,1,Cancelled,No
2333,2333,Pro,Monthly,50,2025-01-04,,8,Active,No
2334,2334,Free,,0,2025-03-20,2025-08-30,0,Cancelled,No
2335,2335,Pro,Monthly,50,2025-10-31,,2,Active,No
2336,2336,Free,,0,2025-04-03,,0,Active,No
2337,2337,Pro,Monthly,50,2025-04-05,2026-01-25,1,Cancelled,Yes
2338,2338,Free,,0,2025-07-07,,0,Active,No
2339,2339,Free,,0,2025-03-24,,0,Active,No
2340,2340,Basic,Monthly,20,2025-03-31,,1,Active,Yes
2341,2341,Free,,0,2025-03-16,,0,Active,No
2342,2342,Free,,0,2025-10-07,,0,Active,No
2343,2343,Free,,0,2025-11-06,,0,Active,No
2344,2344,Pro,Monthly,50,2025-05-13,,9,Active,Yes
2345,2345,Free,,0,2025-03-03,,0,Active,No
2346,2346,Free,,0,2025-07-25,,0,Active,No
2347,2347,Basic,Monthly,20,2025-01-11,,4,Active,Yes
2348,2348,Free,,0,2025-02-15,,0,Active,No
2349,2349,Free,,0,2025-04-28,,0,Active,No
2350,2350,Basic,Annual,20,2025-01-11,,6,Active,Yes
2351,2351,Free,,0,2025-06-15,,0,Active,No
2352,2352,Basic,Monthly,20,2025-12-06,,7,Active,Yes
2353,2353,Free,,0,2025-03-07,,0,Active,No
2354,2354,Free,,0,2025-06-19,2026-03-09,0,Cancelled,No
2355,2355,Free,,0,2025-01-20,,0,Active,No
2356,2356,Pro,Annual,50,2025-08-21,2026-06-09,6,Cancelled,No
2357,2357,Basic,Monthly,20,2025-06-01,,2,Active,Yes
2358,2358,Free,,0,2025-10-03,,0,Active,No
2359,2359,Free,,0,2025-06-10,,0,Active,No
2360,2360,Free,,0,2025-01-27,2025-06-26,0,Cancelled,No
2361,2361,Pro,Monthly,50,2025-09-12,2025-12-13,0,Cancelled,No
2362,2362,Basic,Monthly,20,2025-06-20,,3,Active,Yes
2363,2363,Pro,Monthly,50,2025-03-08,,4,Active,Yes
2364,2364,Free,,0,2025-07-01,,0,Active,No
2365,2365,Free,,0,2025-09-09,2026-02-25,0,Cancelled,No
2366,2366,Free,,0,2025-11-27,,0,Active,No
2367,2367,Free,,0,2025-10-23,2026-05-11,0,Cancelled,No
2368,2368,Basic,Monthly,20,2025-03-17,,0,Active,Yes
2369,2369,Free,,0,2025-02-16,2025-07-12,0,Cancelled,No
2370,2370,Free,,0,2025-06-04,,0,Active,No
2371,2371,Basic,Monthly,20,2025-01-29,,6,Active,Yes
2372,2372,Basic,Monthly,20,2025-08-08,,1,Active,Yes
2373,2373,Free,,0,2025-06-16,,0,Active,No
2374,2374,Free,,0,2025-02-18,,0,Active,No
2375,2375,Free,,0,2025-11-11,,0,Active,No
2376,2376,Basic,Monthly,20,2025-09-05,,1,Active,Yes
2377,2377,Free,,0,2025-07-03,,0,Active,No
2378,2378,Free,,0,2025-05-04,,0,Active,No
2379,2379,Pro,Annual,50,2025-11-13,2026-08-09,9,Cancelled,Yes
2380,2380,Free,,0,2025-03-18,,0,Active,No
2381,2381,Pro,Monthly,50,2025-09-05,,0,Active,Yes
2382,2382,Free,,0,2025-11-05,2026-03-08,0,Cancelled,No
2383,2383,Free,,0,2025-08-13,,0,Active,No
2384,2384,Pro,Monthly,50,2025-11-22,2026-05-03,1,Cancelled,No
2385,2385,Free,,0,2025-04-16,2025-07-25,0,Cancelled,No
2386,2386,Pro,Monthly,50,2025-10-11,,2,Active,Yes
2387,2387,Free,,0,2025-02-24,2025-05-24,0,Cancelled,No
2388,2388,Free,,0,2025-03-03,,0,Active,No
2389,2389,Basic,Monthly,20,2025-03-20,,0,Active,Yes
2390,2390,Free,,0,2025-05-19,,0,Active,No
2391,2391,Basic,Monthly,20,2025-02-20,,8,Active,Yes
2392,2392,Free,,0,2025-04-28,,0,Active,No
2393,2393,Free,,0,2025-09-14,,0,Active,No
2394,2394,Free,,0,2025-04-20,,0,Active,No
2395,2395,Free,,0,2025-07-15,,0,Active,No
2396,2396,Pro,Monthly,50,2025-08-11,,3,Active,No
2397,2397,Free,,0,2025-02-18,,0,Active,No
2398,2398,Pro,Monthly,50,2025-02-10,,4,Active,Yes
2399,2399,Basic,Monthly,20,2025-07-23,,2,Active,Yes
2400,2400,Pro,Monthly,50,2025-11-15,,0,Active,Yes
2401,2401,Free,,0,2025-05-10,,0,Active,No
2402,2402,Basic,Monthly,20,2025-10-02,,6,Active,No
2403,2403,Basic,Annual,20,2025-07-12,,5,Active,No
2404,2404,Free,,0,2025-07-31,2025-10-27,0,Cancelled,No
2405,2405,Basic,Monthly,20,2025-09-25,,9,Active,Yes
2406,2406,Free,,0,2025-11-02,,0,Active,No
2407,2407,Free,,0,2025-11-15,,0,Active,No
2408,2408,Basic,Annual,20,2025-12-03,2026-07-19,1,Cancelled,No
2409,2409,Free,,0,2025-04-15,,0,Active,No
2410,2410,Free,,0,2025-11-12,,0,Active,No
2411,2411,Free,,0,2025-09-21,,0,Active,No
2412,2412,Free,,0,2025-01-06,,0,Active,No
2413,2413,Free,,0,2025-11-30,2026-03-12,0,Cancelled,No
2414,2414,Free,,0,2025-02-12,,0,Active,No
2415,2415,Basic,Monthly,20,2025-09-23,,5,Active,Yes
2416,2416,Free,,0,2025-07-24,,0,Active,No
2417,2417,Basic,Monthly,20,2025-01-21,2025-11-02,9,Cancelled,Yes
2418,2418,Free,,0,2025-05-26,,0,Active,No
2419,2419,Free,,0,2025-11-15,,0,Active,No
2420,2420,Basic,Monthly,20,2025-05-28,,7,Active,No
2421,2421,Free,,0,2025-11-16,,0,Active,No
2422,2422,Free,,0,2025-05-05,,0,Active,No
2423,2423,Pro,Annual,50,2025-06-27,,0,Active,Yes
2424,2424,Basic,Annual,20,2025-06-21,,5,Active,Yes
2425,2425,Free,,0,2025-06-21,,0,Active,No
2426,2426,Free,,0,2025-02-22,2025-08-09,0,Cancelled,No
2427,2427,Pro,Annual,50,2025-07-06,2025-08-12,10,Cancelled,No
2428,2428,Free,,0,2025-07-04,,0,Active,No
2429,2429,Free,,0,2025-08-08,,0,Active,No
2430,2430,Basic,Monthly,20,2025-08-24,2026-02-09,3,Cancelled,Yes
2431,2431,Free,,0,2025-03-29,,0,Active,No
2432,2432,Free,,0,2025-06-02,,0,Active,No
2433,2433,Free,,0,2025-08-12,,0,Active,No
2434,2434,Pro,Monthly,50,2025-06-06,,3,Active,Yes
2435,2435,Basic,Monthly,20,2025-04-06,,8,Active,Yes
2436,2436,Free,,0,2025-07-22,,0,Active,No
2437,2437,Free,,0,2025-07-31,,0,Active,No
2438,2438,Free,,0,2025-10-17,,0,Active,No
2439,2439,Free,,0,2025-01-29,,0,Active,No
2440,2440,Pro,Monthly,50,2025-09-22,2026-01-23,8,Cancelled,Yes
2441,2441,Basic,Monthly,20,2025-05-28,,3,Active,No
2442,2442,Free,,0,2025-12-21,,0,Active,No
2443,2443,Basic,Annual,20,2025-09-24,,6,Active,Yes
2444,2444,Pro,Annual,50,2025-02-02,,5,Active,Yes
2445,2445,Free,,0,2025-10-27,,0,Active,No
2446,2446,Pro,Monthly,50,2025-01-31,,2,Active,Yes
2447,2447,Free,,0,2025-06-26,,0,Active,No
2448,2448,Free,,0,2025-08-20,2026-03-06,0,Cancelled,No
2449,2449,Free,,0,2025-05-08,,0,Active,No
2450,2450,Basic,Monthly,20,2025-07-12,,9,Active,No
2451,2451,Basic,Annual,20,2025-10-06,2026-02-07,3,Cancelled,Yes
2452,2452,Free,,0,2025-03-14,2025-06-19,0,Cancelled,No
2453,2453,Free,,0,2025-04-12,,0,Active,No
2454,2454,Basic,Annual,20,2025-01-19,,8,Active,Yes
2455,2455,Free,,0,2025-11-29,2026-05-29,0,Cancelled,No
2456,2456,Free,,0,2025-01-07,,0,Active,No
2457,2457,Pro,Annual,50,2025-02-26,,9,Active,Yes
2458,2458,Pro,Monthly,50,2025-08-27,,2,Active,Yes
2459,2459,Pro,Annual,50,2025-01-27,,4,Active,No
2460,2460,Basic,Monthly,20,2025-08-26,,6,Active,Yes
2461,2461,Basic,Monthly,20,2025-05-13,,3,Active,Yes
2462,2462,Pro,Monthly,50,2025-11-11,,7,Active,Yes
2463,2463,Basic,Annual,20,2025-12-14,,8,Active,Yes
2464,2464,Basic,Annual,20,2025-08-06,,7,Active,No
2465,2465,Basic,Monthly,20,2025-07-18,2026-01-16,8,Cancelled,Yes
2466,2466,Free,,0,2025-10-21,,0,Active,No
2467,2467,Pro,Monthly,50,2025-06-07,2025-12-28,8,Cancelled,Yes
2468,2468,Basic,Monthly,20,2025-10-30,,10,Active,Yes
2469,2469,Basic,Monthly,20,2025-11-24,,5,Active,Yes
2470,2470,Free,,0,2025-04-15,2025-07-30,0,Cancelled,No
2471,2471,Free,,0,2025-04-01,,0,Active,No
2472,2472,Basic,Annual,20,2025-10-28,,0,Active,Yes
2473,2473,Basic,Monthly,20,2025-06-07,,7,Active,Yes
2474,2474,Free,,0,2025-12-22,,0,Active,No
2475,2475,Free,,0,2025-08-31,,0,Active,No
2476,2476,Free,,0,2025-01-28,,0,Active,No
2477,2477,Basic,Monthly,20,2025-04-03,,6,Active,No
2478,2478,Pro,Monthly,50,2025-02-22,,4,Active,Yes
2479,2479,Basic,Annual,20,2025-10-12,,7,Active,No
2480,2480,Free,,0,2025-09-29,,0,Active,No
2481,2481,Basic,Annual,20,2025-03-19,,10,Active,No
2482,2482,Free,,0,2025-10-16,,0,Active,No
2483,2483,Pro,Monthly,50,2025-02-16,,7,Active,Yes
2484,2484,Free,,0,2025-07-17,2025-09-16,0,Cancelled,No
2485,2485,Free,,0,2025-01-06,,0,Active,No
2486,2486,Pro,Monthly,50,2025-05-23,,3,Active,Yes
2487,2487,Free,,0,2025-01-17,,0,Active,No
2488,2488,Free,,0,2025-08-24,,0,Active,No
2489,2489,Pro,Annual,50,2025-08-16,,7,Active,Yes
2490,2490,Basic,Monthly,20,2025-04-18,,1,Active,Yes
2491,2491,Basic,Monthly,20,2025-10-22,,4,Active,Yes
2492,2492,Free,,0,2025-11-15,,0,Active,No
2493,2493,Basic,Monthly,20,2025-12-13,,0,Active,Yes
2494,2494,Basic,Annual,20,2025-07-27,,5,Active,Yes
2495,2495,Free,,0,2025-05-27,,0,Active,No
2496,2496,Free,,0,2025-01-27,,0,Active,No
2497,2497,Free,,0,2025-03-19,,0,Active,No
2498,2498,Free,,0,2025-02-11,,0,Active,No
2499,2499,Free,,0,2025-02-03,,0,Active,No
2500,2500,Free,,0,2025-05-15,,0,Active,No
2501,2501,Free,,0,2025-11-09,,0,Active,No
2502,2502,Free,,0,2025-08-23,,0,Active,No
2503,2503,Free,,0,2025-09-09,,0,Active,No
2504,2504,Basic,Monthly,20,2025-01-09,,9,Active,Yes
2505,2505,Pro,Annual,50,2025-03-20,2025-05-25,5,Cancelled,Yes
2506,2506,Free,,0,2025-08-19,,0,Active,No
2507,2507,Free,,0,2025-03-31,,0,Active,No
2508,2508,Free,,0,2025-01-27,,0,Active,No
2509,2509,Free,,0,2025-01-29,,0,Active,No
2510,2510,Basic,Monthly,20,2025-03-05,,7,Active,Yes
2511,2511,Free,,0,2025-09-05,,0,Active,No
2512,2512,Free,,0,2025-01-29,,0,Active,No
2513,2513,Free,,0,2025-06-10,,0,Active,No
2514,2514,Free,,0,2025-01-10,,0,Active,No
2515,2515,Free,,0,2025-11-09,,0,Active,No
2516,2516,Pro,Monthly,50,2025-08-05,,0,Active,Yes
2517,2517,Free,,0,2025-03-16,,0,Active,No
2518,2518,Free,,0,2025-12-20,,0,Active,No
2519,2519,Free,,0,2025-09-28,,0,Active,No
2520,2520,Free,,0,2025-11-26,,0,Active,No
2521,2521,Free,,0,2025-03-20,,0,Active,No
2522,2522,Pro,Monthly,50,2025-02-07,,6,Active,No
2523,2523,Basic,Annual,20,2025-08-02,,3,Active,Yes
2524,2524,Basic,Annual,20,2025-12-29,,2,Active,Yes
2525,2525,Free,,0,2025-09-16,,0,Active,No
2526,2526,Free,,0,2025-06-24,,0,Active,No
2527,2527,Free,,0,2025-08-09,,0,Active,No
2528,2528,Free,,0,2025-07-31,,0,Active,No
2529,2529,Basic,Monthly,20,2025-09-09,,6,Active,Yes
2530,2530,Free,,0,2025-11-17,,0,Active,No
2531,2531,Free,,0,2025-09-21,2025-12-26,0,Cancelled,No
2532,2532,Free,,0,2025-09-19,,0,Active,No
2533,2533,Pro,Annual,50,2025-11-11,,10,Active,Yes
2534,2534,Basic,Monthly,20,2025-09-02,,7,Active,Yes
2535,2535,Pro,Monthly,50,2025-04-27,,0,Active,Yes
2536,2536,Free,,0,2025-09-21,,0,Active,No
2537,2537,Basic,Monthly,20,2025-05-21,,10,Active,No
2538,2538,Free,,0,2025-03-29,,0,Active,No
2539,2539,Basic,Annual,20,2025-05-28,2025-07-04,2,Cancelled,Yes
2540,2540,Basic,Annual,20,2025-09-22,,9,Active,Yes
2541,2541,Basic,Monthly,20,2025-10-05,,1,Active,Yes
2542,2542,Free,,0,2025-05-11,,0,Active,No
2543,2543,Free,,0,2025-04-09,2026-01-05,0,Cancelled,No
2544,2544,Free,,0,2025-10-10,,0,Active,No
2545,2545,Free,,0,2025-12-07,,0,Active,No
2546,2546,Free,,0,2025-01-11,2025-02-15,0,Cancelled,No
2547,2547,Free,,0,2025-03-08,,0,Active,No
2548,2548,Free,,0,2025-12-09,2026-06-11,0,Cancelled,No
2549,2549,Basic,Annual,20,2025-06-23,,9,Active,Yes
2550,2550,Free,,0,2025-10-28,,0,Active,No
2551,2551,Free,,0,2025-11-28,,0,Active,No
2552,2552,Free,,0,2025-01-20,,0,Active,No
2553,2553,Pro,Monthly,50,2025-03-19,2025-11-21,1,Cancelled,Yes
2554,2554,Free,,0,2025-03-01,,0,Active,No
2555,2555,Free,,0,2025-12-10,,0,Active,No
2556,2556,Free,,0,2025-10-17,,0,Active,No
2557,2557,Basic,Monthly,20,2025-08-13,,10,Active,No
2558,2558,Pro,Monthly,50,2025-08-12,2025-10-25,7,Cancelled,Yes
2559,2559,Free,,0,2025-06-03,2025-11-06,0,Cancelled,No
2560,2560,Basic,Annual,20,2025-04-11,,9,Active,No
2561,2561,Free,,0,2025-02-07,2025-11-20,0,Cancelled,No
2562,2562,Free,,0,2025-02-18,,0,Active,No
2563,2563,Free,,0,2025-01-22,,0,Active,No
2564,2564,Pro,Monthly,50,2025-03-09,,8,Active,Yes
2565,2565,Free,,0,2025-06-06,,0,Active,No
2566,2566,Free,,0,2025-09-24,,0,Active,No
2567,2567,Free,,0,2025-12-12,,0,Active,No
2568,2568,Free,,0,2025-07-15,,0,Active,No
2569,2569,Free,,0,2025-08-06,,0,Active,No
2570,2570,Basic,Monthly,20,2025-05-21,,7,Active,Yes
2571,2571,Basic,Monthly,20,2025-03-06,2025-12-02,2,Cancelled,Yes
2572,2572,Basic,Monthly,20,2025-12-20,2026-05-01,5,Cancelled,No
2573,2573,Free,,0,2025-01-15,,0,Active,No
2574,2574,Free,,0,2025-07-05,2025-08-25,0,Cancelled,No
2575,2575,Free,,0,2025-05-24,2025-11-26,0,Cancelled,No
2576,2576,Free,,0,2025-02-04,,0,Active,No
2577,2577,Pro,Monthly,50,2025-10-29,,8,Active,Yes
2578,2578,Free,,0,2025-11-10,,0,Active,No
2579,2579,Basic,Monthly,20,2025-07-01,,4,Active,Yes
2580,2580,Basic,Monthly,20,2025-10-19,,0,Active,Yes
2581,2581,Basic,Monthly,20,2025-04-06,,1,Active,Yes
2582,2582,Free,,0,2025-01-05,,0,Active,No
2583,2583,Free,,0,2025-11-14,,0,Active,No
2584,2584,Free,,0,2025-11-28,,0,Active,No
2585,2585,Free,,0,2025-07-23,,0,Active,No
2586,2586,Basic,Annual,20,2025-01-10,,1,Active,Yes
2587,2587,Free,,0,2025-01-25,2025-04-03,0,Cancelled,No
2588,2588,Basic,Monthly,20,2025-11-05,,2,Active,Yes
2589,2589,Free,,0,2025-10-25,,0,Active,No
2590,2590,Pro,Monthly,50,2025-10-03,,6,Active,Yes
2591,2591,Pro,Annual,50,2025-09-18,2025-12-26,0,Cancelled,Yes
2592,2592,Free,,0,2025-06-26,,0,Active,No
2593,2593,Free,,0,2025-09-25,2026-07-15,0,Cancelled,No
2594,2594,Free,,0,2025-11-10,,0,Active,No
2595,2595,Free,,0,2025-10-31,,0,Active,No
2596,2596,Free,,0,2025-07-31,2025-12-31,0,Cancelled,No
2597,2597,Basic,Monthly,20,2025-11-22,,7,Active,Yes
2598,2598,Basic,Monthly,20,2025-03-24,,4,Active,Yes
2599,2599,Free,,0,2025-11-11,,0,Active,No
2600,2600,Basic,Monthly,20,2025-01-29,,4,Active,Yes
2601,2601,Free,,0,2025-12-14,,0,Active,No
2602,2602,Basic,Monthly,20,2025-10-16,,4,Active,No
2603,2603,Free,,0,2025-03-13,,0,Active,No
2604,2604,Free,,0,2025-06-21,,0,Active,No
2605,2605,Free,,0,2025-04-22,,0,Active,No
2606,2606,Basic,Monthly,20,2025-11-21,,0,Active,Yes
2607,2607,Free,,0,2025-08-23,,0,Active,No
2608,2608,Free,,0,2025-11-24,,0,Active,No
2609,2609,Basic,Monthly,20,2025-01-28,,4,Active,Yes
2610,2610,Free,,0,2025-01-30,,0,Active,No
2611,2611,Basic,Annual,20,2025-11-06,,5,Active,Yes
2612,2612,Free,,0,2025-02-17,,0,Active,No
2613,2613,Basic,Annual,20,2025-10-20,,5,Active,Yes
2614,2614,Free,,0,2025-05-07,,0,Active,No
2615,2615,Free,,0,2025-10-12,,0,Active,No
2616,2616,Free,,0,2025-07-03,,0,Active,No
2617,2617,Free,,0,2025-07-23,,0,Active,No
2618,2618,Free,,0,2025-04-02,,0,Active,No
2619,2619,Basic,Annual,20,2025-04-11,,9,Active,Yes
2620,2620,Pro,Monthly,50,2025-09-13,,3,Active,Yes
2621,2621,Basic,Monthly,20,2025-08-06,,5,Active,Yes
2622,2622,Free,,0,2025-08-26,2026-02-18,0,Cancelled,No
2623,2623,Free,,0,2025-09-28,,0,Active,No
2624,2624,Free,,0,2025-01-24,,0,Active,No
2625,2625,Basic,Monthly,20,2025-08-05,,8,Active,Yes
2626,2626,Free,,0,2025-05-10,,0,Active,No
2627,2627,Free,,0,2025-02-10,,0,Active,No
2628,2628,Free,,0,2025-02-04,2025-05-30,0,Cancelled,No
2629,2629,Free,,0,2025-06-23,2025-10-12,0,Cancelled,No
2630,2630,Basic,Annual,20,2025-03-26,,5,Active,Yes
2631,2631,Free,,0,2025-11-02,,0,Active,No
2632,2632,Basic,Monthly,20,2025-07-30,2025-12-31,3,Cancelled,Yes
2633,2633,Free,,0,2025-12-16,,0,Active,No
2634,2634,Free,,0,2025-03-10,,0,Active,No
2635,2635,Pro,Monthly,50,2025-05-18,,0,Active,Yes
2636,2636,Basic,Monthly,20,2025-09-06,,7,Active,Yes
2637,2637,Free,,0,2025-05-17,2025-06-25,0,Cancelled,No
2638,2638,Free,,0,2025-10-16,,0,Active,No
2639,2639,Free,,0,2025-05-23,,0,Active,No
2640,2640,Free,,0,2025-01-30,2025-11-09,0,Cancelled,No
2641,2641,Free,,0,2025-12-09,,0,Active,No
2642,2642,Free,,0,2025-12-07,,0,Active,No
2643,2643,Free,,0,2025-12-05,,0,Active,No
2644,2644,Pro,Monthly,50,2025-04-06,,4,Active,Yes
2645,2645,Basic,Monthly,20,2025-08-01,2026-02-02,2,Cancelled,Yes
2646,2646,Free,,0,2025-08-26,,0,Active,No
2647,2647,Pro,Monthly,50,2025-04-15,,5,Active,No
2648,2648,Basic,Monthly,20,2025-05-31,,1,Active,Yes
2649,2649,Free,,0,2025-08-30,,0,Active,No
2650,2650,Free,,0,2025-05-04,,0,Active,No
2651,2651,Pro,Monthly,50,2025-07-03,,9,Active,Yes
2652,2652,Basic,Monthly,20,2025-07-20,,9,Active,Yes
2653,2653,Free,,0,2025-11-24,,0,Active,No
2654,2654,Free,,0,2025-10-20,,0,Active,No
2655,2655,Pro,Monthly,50,2025-09-20,,2,Active,Yes
2656,2656,Free,,0,2025-08-30,,0,Active,No
2657,2657,Basic,Monthly,20,2025-03-19,,6,Active,Yes
2658,2658,Free,,0,2025-10-30,,0,Active,No
2659,2659,Free,,0,2025-07-22,,0,Active,No
2660,2660,Pro,Monthly,50,2025-08-15,2025-10-29,5,Cancelled,Yes
2661,2661,Basic,Annual,20,2025-07-15,,10,Active,Yes
2662,2662,Free,,0,2025-02-20,,0,Active,No
2663,2663,Free,,0,2025-01-11,,0,Active,No
2664,2664,Basic,Monthly,20,2025-04-13,,4,Active,No
2665,2665,Free,,0,2025-07-31,,0,Active,No
2666,2666,Basic,Monthly,20,2025-04-22,,2,Active,Yes
2667,2667,Free,,0,2025-06-18,,0,Active,No
2668,2668,Free,,0,2025-04-03,,0,Active,No
2669,2669,Free,,0,2025-03-25,,0,Active,No
2670,2670,Free,,0,2025-02-03,2025-09-05,0,Cancelled,No
2671,2671,Free,,0,2025-12-11,,0,Active,No
2672,2672,Free,,0,2025-01-04,,0,Active,No
2673,2673,Free,,0,2025-01-15,,0,Active,No
2674,2674,Free,,0,2025-06-07,,0,Active,No
2675,2675,Free,,0,2025-11-13,,0,Active,No
2676,2676,Pro,Monthly,50,2025-12-31,,7,Active,No
2677,2677,Free,,0,2025-06-10,,0,Active,No
2678,2678,Basic,Annual,20,2025-10-25,,6,Active,Yes
2679,2679,Free,,0,2025-10-05,,0,Active,No
2680,2680,Free,,0,2025-01-23,,0,Active,No
2681,2681,Basic,Annual,20,2025-03-17,,0,Active,No
2682,2682,Pro,Monthly,50,2025-09-18,,3,Active,Yes
2683,2683,Free,,0,2025-01-12,,0,Active,No
2684,2684,Free,,0,2025-04-01,,0,Active,No
2685,2685,Pro,Monthly,50,2025-05-30,,9,Active,Yes
2686,2686,Pro,Annual,50,2025-04-19,,8,Active,Yes
2687,2687,Free,,0,2025-10-25,,0,Active,No
2688,2688,Free,,0,2025-10-03,,0,Active,No
2689,2689,Free,,0,2025-06-30,,0,Active,No
2690,2690,Basic,Monthly,20,2025-05-09,,10,Active,No
2691,2691,Free,,0,2025-06-04,2026-01-22,0,Cancelled,No
2692,2692,Free,,0,2025-04-05,,0,Active,No
2693,2693,Free,,0,2025-08-08,2025-10-30,0,Cancelled,No
2694,2694,Free,,0,2025-07-08,,0,Active,No
2695,2695,Free,,0,2025-08-30,,0,Active,No
2696,2696,Basic,Monthly,20,2025-04-06,,5,Active,Yes
2697,2697,Pro,Monthly,50,2025-08-12,,6,Active,No
2698,2698,Basic,Monthly,20,2025-07-17,,2,Active,Yes
2699,2699,Free,,0,2025-07-18,,0,Active,No
2700,2700,Pro,Monthly,50,2025-03-18,,3,Active,No
2701,2701,Free,,0,2025-03-28,,0,Active,No
2702,2702,Basic,Monthly,20,2025-03-04,,6,Active,Yes
2703,2703,Basic,Monthly,20,2025-04-14,2025-12-13,8,Cancelled,Yes
2704,2704,Free,,0,2025-10-28,2026-08-11,0,Cancelled,No
2705,2705,Pro,Annual,50,2025-04-06,2025-09-17,6,Cancelled,Yes
2706,2706,Basic,Monthly,20,2025-06-27,,2,Active,Yes
2707,2707,Free,,0,2025-05-05,,0,Active,No
2708,2708,Pro,Monthly,50,2025-01-12,,9,Active,No
2709,2709,Free,,0,2025-06-15,2026-03-29,0,Cancelled,No
2710,2710,Basic,Annual,20,2025-07-05,,10,Active,Yes
2711,2711,Pro,Monthly,50,2025-03-14,2025-10-03,7,Cancelled,Yes
2712,2712,Free,,0,2025-09-07,,0,Active,No
2713,2713,Free,,0,2025-03-11,,0,Active,No
2714,2714,Free,,0,2025-11-22,,0,Active,No
2715,2715,Basic,Monthly,20,2025-02-23,,8,Active,Yes
2716,2716,Basic,Annual,20,2025-11-15,,4,Active,Yes
2717,2717,Free,,0,2025-09-20,,0,Active,No
2718,2718,Free,,0,2025-08-19,,0,Active,No
2719,2719,Pro,Monthly,50,2025-08-27,,10,Active,Yes
2720,2720,Pro,Monthly,50,2025-01-14,,1,Active,Yes
2721,2721,Free,,0,2025-06-02,,0,Active,No
2722,2722,Basic,Monthly,20,2025-11-04,,7,Active,Yes
2723,2723,Pro,Monthly,50,2025-08-10,2025-12-27,1,Cancelled,Yes
2724,2724,Free,,0,2025-05-18,,0,Active,No
2725,2725,Free,,0,2025-06-20,,0,Active,No
2726,2726,Basic,Monthly,20,2025-09-29,2026-01-25,3,Cancelled,Yes
2727,2727,Free,,0,2025-01-16,,0,Active,No
2728,2728,Free,,0,2025-05-15,,0,Active,No
2729,2729,Pro,Monthly,50,2025-12-01,,3,Active,Yes
2730,2730,Free,,0,2025-08-14,,0,Active,No
2731,2731,Free,,0,2025-04-13,2026-01-17,0,Cancelled,No
2732,2732,Free,,0,2025-02-10,2025-07-16,0,Cancelled,No
2733,2733,Pro,Monthly,50,2025-09-29,,10,Active,Yes
2734,2734,Pro,Monthly,50,2025-01-13,,9,Active,Yes
2735,2735,Free,,0,2025-04-06,,0,Active,No
2736,2736,Free,,0,2025-01-08,,0,Active,No
2737,2737,Free,,0,2025-02-01,,0,Active,No
2738,2738,Free,,0,2025-07-07,,0,Active,No
2739,2739,Free,,0,2025-04-12,,0,Active,No
2740,2740,Basic,Annual,20,2025-04-08,,2,Active,No
2741,2741,Free,,0,2025-09-03,2026-03-01,0,Cancelled,No
2742,2742,Free,,0,2025-08-04,2025-11-24,0,Cancelled,No
2743,2743,Basic,Monthly,20,2025-01-22,2025-08-04,4,Cancelled,No
2744,2744,Free,,0,2025-06-24,2026-01-31,0,Cancelled,No
2745,2745,Basic,Monthly,20,2025-11-10,,9,Active,No
2746,2746,Basic,Monthly,20,2025-04-21,,6,Active,No
2747,2747,Free,,0,2025-10-31,,0,Active,No
2748,2748,Free,,0,2025-12-23,,0,Active,No
2749,2749,Free,,0,2025-07-26,,0,Active,No
2750,2750,Free,,0,2025-01-02,,0,Active,No
2751,2751,Basic,Monthly,20,2025-12-14,2026-07-11,4,Cancelled,Yes
2752,2752,Free,,0,2025-03-04,,0,Active,No
2753,2753,Pro,Monthly,50,2025-03-29,,8,Active,Yes
2754,2754,Basic,Annual,20,2025-03-08,,10,Active,Yes
2755,2755,Basic,Monthly,20,2025-05-18,2026-01-01,10,Cancelled,Yes
2756,2756,Free,,0,2025-02-01,,0,Active,No
2757,2757,Pro,Monthly,50,2025-12-10,,7,Active,Yes
2758,2758,Free,,0,2025-03-10,,0,Active,No
2759,2759,Free,,0,2025-07-25,,0,Active,No
2760,2760,Free,,0,2025-05-12,,0,Active,No
