payment_id,subscription_id,user_id,payment_date,amount,payment_method,payment_status,invoice_number
3488,1725,1725,2025-06-30,20,PayPal,Success,INV-003488
5236,2648,2648,2025-06-30,20,PayPal,Success,INV-005236
4586,2308,2308,2025-06-30,20,UPI,Success,INV-004586
4268,2101,2101,2025-06-30,50,UPI,Success,INV-004268
5299,2685,2685,2025-06-30,50,PayPal,Success,INV-005299
1603,809,809,2025-06-30,20,PayPal,Success,INV-001603
1346,691,691,2025-07-01,20,UPI,Success,INV-001346
2719,1339,1339,2025-07-01,20,UPI,Success,INV-002719
4233,2094,2094,2025-07-01,20,Credit Card,Success,INV-004233
8,2,2,2025-07-01,20,UPI,Success,INV-000008
5110,2579,2579,2025-07-01,20,Credit Card,Success,INV-005110
4680,2357,2357,2025-07-01,20,UPI,Success,INV-004680
182,83,83,2025-07-01,20,PayPal,Success,INV-000182
364,192,192,2025-07-01,50,Credit Card,Success,INV-000364
2975,1460,1460,2025-07-01,20,Credit Card,Success,INV-002975
2574,1268,1268,2025-07-01,50,Credit Card,Success,INV-002574
405,224,224,2025-07-01,50,PayPal,Success,INV-000405
4578,2306,2306,2025-07-01,50,Credit Card,Success,INV-004578
3666,1807,1807,2025-07-01,240,PayPal,Success,INV-003666
2254,1090,1090,2025-07-01,50,UPI,Success,INV-002254
652,359,359,2025-07-01,20,Credit Card,Success,INV-000652
1214,628,628,2025-07-01,20,Bank Transfer,Success,INV-001214
3658,1801,1801,2025-07-01,20,Credit Card,Success,INV-003658
157,69,69,2025-07-02,20,Credit Card,Success,INV-000157
122,38,38,2025-07-02,20,Bank Transfer,Success,INV-000122
1186,619,619,2025-07-02,20,PayPal,Success,INV-001186
765,430,430,2025-07-02,20,PayPal,Success,INV-000765
3396,1676,1676,2025-07-02,20,Credit Card,Success,INV-003396
1763,873,873,2025-07-02,20,UPI,Success,INV-001763
3120,1559,1559,2025-07-02,50,Credit Card,Success,INV-003120
2561,1262,1262,2025-07-02,20,Credit Card,Success,INV-002561
5815,2923,2923,2025-07-03,20,Bank Transfer,Success,INV-005815
5243,2651,2651,2025-07-03,50,PayPal,Success,INV-005243
3277,1616,1616,2025-07-03,20,PayPal,Success,INV-003277
501,285,285,2025-07-03,20,UPI,Success,INV-000501
5666,2850,2850,2025-07-03,50,Bank Transfer,Failed,INV-005666
1226,630,630,2025-07-03,20,PayPal,Success,INV-001226
1730,862,862,2025-07-03,20,Credit Card,Success,INV-001730
3613,1786,1786,2025-07-03,20,Bank Transfer,Success,INV-003613
77,26,26,2025-07-03,50,Bank Transfer,Success,INV-000077
1849,904,904,2025-07-03,50,Bank Transfer,Success,INV-001849
5855,2950,2950,2025-07-03,20,Bank Transfer,Success,INV-005855
2594,1278,1278,2025-07-03,240,PayPal,Success,INV-002594
4935,2477,2477,2025-07-03,20,UPI,Success,INV-004935
40,14,14,2025-07-03,20,UPI,Success,INV-000040
4333,2157,2157,2025-07-03,50,Bank Transfer,Success,INV-004333
3734,1833,1833,2025-07-03,20,UPI,Success,INV-003734
19,8,8,2025-07-03,50,Credit Card,Success,INV-000019
834,457,457,2025-07-03,20,PayPal,Success,INV-000834
946,500,500,2025-07-03,20,Bank Transfer,Success,INV-000946
3601,1784,1784,2025-07-03,20,Bank Transfer,Success,INV-003601
2845,1398,1398,2025-07-03,20,PayPal,Success,INV-002845
5685,2853,2853,2025-07-04,50,UPI,Failed,INV-005685
5349,2702,2702,2025-07-04,20,PayPal,Success,INV-005349
1958,968,968,2025-07-04,20,PayPal,Success,INV-001958
1010,524,524,2025-07-04,20,Bank Transfer,Success,INV-001010
4137,2042,2042,2025-07-04,50,Bank Transfer,Success,INV-004137
1334,690,690,2025-07-04,50,PayPal,Success,INV-001334
2322,1116,1116,2025-07-04,20,Credit Card,Success,INV-002322
2348,1124,1124,2025-07-04,20,PayPal,Failed,INV-002348
4628,2333,2333,2025-07-04,50,Bank Transfer,Success,INV-004628
3472,1711,1711,2025-07-04,20,Credit Card,Success,INV-003472
4482,2249,2249,2025-07-04,50,Credit Card,Success,INV-004482
3626,1794,1794,2025-07-04,50,PayPal,Success,INV-003626
1476,749,749,2025-07-04,600,UPI,Success,INV-001476
3942,1938,1938,2025-07-05,20,Bank Transfer,Success,INV-003942
621,333,333,2025-07-05,50,UPI,Success,INV-000621
92,30,30,2025-07-05,50,Bank Transfer,Success,INV-000092
3191,1579,1579,2025-07-05,20,UPI,Success,INV-003191
3965,1946,1946,2025-07-05,20,UPI,Success,INV-003965
5383,2710,2710,2025-07-05,240,UPI,Success,INV-005383
5621,2837,2837,2025-07-05,50,Credit Card,Success,INV-005621
3423,1687,1687,2025-07-05,20,UPI,Success,INV-003423
5005,2510,2510,2025-07-05,20,PayPal,Success,INV-005005
5931,2992,2992,2025-07-05,50,Bank Transfer,Success,INV-005931
5711,2864,2864,2025-07-05,20,UPI,Success,INV-005711
4438,2213,2213,2025-07-05,50,PayPal,Success,INV-004438
4430,2206,2206,2025-07-05,20,Bank Transfer,Success,INV-004430
4100,2030,2030,2025-07-05,20,UPI,Success,INV-004100
1434,722,722,2025-07-05,20,Credit Card,Success,INV-001434
1528,765,765,2025-07-05,20,UPI,Success,INV-001528
3132,1561,1561,2025-07-05,20,PayPal,Success,INV-003132
4640,2337,2337,2025-07-05,50,UPI,Success,INV-004640
5887,2970,2970,2025-07-05,240,Bank Transfer,Success,INV-005887
4403,2187,2187,2025-07-05,20,Bank Transfer,Success,INV-004403
3607,1785,1785,2025-07-05,240,Credit Card,Success,INV-003607
4249,2096,2096,2025-07-05,50,Bank Transfer,Success,INV-004249
61,19,19,2025-07-05,50,Credit Card,Success,INV-000061
5601,2833,2833,2025-07-05,20,UPI,Success,INV-005601
5703,2863,2863,2025-07-05,20,UPI,Success,INV-005703
2988,1470,1470,2025-07-05,50,Bank Transfer,Success,INV-002988
1556,794,794,2025-07-05,20,PayPal,Success,INV-001556
2104,1028,1028,2025-07-05,20,Bank Transfer,Success,INV-002104
2307,1105,1105,2025-07-05,50,Credit Card,Success,INV-002307
2238,1076,1076,2025-07-05,20,UPI,Success,INV-002238
986,521,521,2025-07-06,20,Bank Transfer,Success,INV-000986
5215,2644,2644,2025-07-06,50,PayPal,Success,INV-005215
2680,1324,1324,2025-07-06,20,PayPal,Success,INV-002680
4833,2434,2434,2025-07-06,50,Bank Transfer,Success,INV-004833
5122,2581,2581,2025-07-06,20,Bank Transfer,Success,INV-005122
4842,2435,2435,2025-07-06,20,Bank Transfer,Failed,INV-004842
4260,2098,2098,2025-07-06,50,Credit Card,Success,INV-004260
1391,707,707,2025-07-06,50,PayPal,Success,INV-001391
4495,2259,2259,2025-07-06,50,UPI,Success,INV-004495
4826,2427,2427,2025-07-06,600,Credit Card,Success,INV-004826
5101,2571,2571,2025-07-06,20,UPI,Success,INV-005101
2361,1133,1133,2025-07-06,20,Credit Card,Success,INV-002361
3634,1795,1795,2025-07-06,50,Credit Card,Success,INV-003634
5318,2696,2696,2025-07-06,20,PayPal,Success,INV-005318
686,369,369,2025-07-07,50,Bank Transfer,Success,INV-000686
580,317,317,2025-07-07,50,UPI,Success,INV-000580
1086,572,572,2025-07-07,50,Credit Card,Success,INV-001086
2232,1074,1074,2025-07-07,50,Credit Card,Success,INV-002232
2065,1019,1019,2025-07-07,20,Credit Card,Success,INV-002065
4048,2006,2006,2025-07-07,50,UPI,Success,INV-004048
4913,2467,2467,2025-07-07,50,Bank Transfer,Success,INV-004913
1041,560,560,2025-07-07,20,PayPal,Success,INV-001041
3700,1826,1826,2025-07-07,20,PayPal,Success,INV-003700
1063,563,563,2025-07-07,20,UPI,Success,INV-001063
5021,2522,2522,2025-07-07,50,PayPal,Success,INV-005021
3229,1597,1597,2025-07-07,20,UPI,Success,INV-003229
5846,2948,2948,2025-07-07,50,Bank Transfer,Success,INV-005846
4926,2473,2473,2025-07-07,20,UPI,Success,INV-004926
3760,1845,1845,2025-07-08,20,PayPal,Success,INV-003760
1945,955,955,2025-07-08,50,UPI,Success,INV-001945
5631,2839,2839,2025-07-08,50,Credit Card,Success,INV-005631
1928,941,941,2025-07-08,20,Credit Card,Success,INV-001928
2862,1403,1403,2025-07-08,20,Bank Transfer,Success,INV-002862
5545,2796,2796,2025-07-08,600,PayPal,Success,INV-005545
4561,2303,2303,2025-07-08,50,PayPal,Success,INV-004561
590,318,318,2025-07-08,50,Bank Transfer,Success,INV-000590
4701,2363,2363,2025-07-08,50,PayPal,Success,INV-004701
2213,1071,1071,2025-07-08,20,Bank Transfer,Success,INV-002213
815,454,454,2025-07-08,50,Credit Card,Success,INV-000815
1620,818,818,2025-07-08,20,Bank Transfer,Failed,INV-001620
4241,2095,2095,2025-07-08,20,Bank Transfer,Success,INV-004241
2504,1225,1225,2025-07-08,240,PayPal,Success,INV-002504
1117,585,585,2025-07-08,20,UPI,Success,INV-001117
3149,1565,1565,2025-07-08,20,PayPal,Success,INV-003149
5722,2867,2867,2025-07-08,20,UPI,Success,INV-005722
2465,1202,1202,2025-07-08,50,UPI,Success,INV-002465
2532,1247,1247,2025-07-08,20,Bank Transfer,Success,INV-002532
965,506,506,2025-07-08,20,Credit Card,Failed,INV-000965
1154,608,608,2025-07-08,20,Bank Transfer,Success,INV-001154
1966,971,971,2025-07-08,600,PayPal,Success,INV-001966
5785,2906,2906,2025-07-08,20,PayPal,Success,INV-005785
2262,1093,1093,2025-07-08,20,UPI,Success,INV-002262
2141,1043,1043,2025-07-08,50,UPI,Success,INV-002141
3716,1831,1831,2025-07-08,50,UPI,Success,INV-003716
2802,1376,1376,2025-07-08,20,Bank Transfer,Success,INV-002802
2926,1439,1439,2025-07-09,600,UPI,Success,INV-002926
615,329,329,2025-07-09,50,PayPal,Success,INV-000615
1164,609,609,2025-07-09,20,UPI,Success,INV-001164
4994,2504,2504,2025-07-09,20,UPI,Success,INV-004994
2018,999,999,2025-07-09,50,Credit Card,Success,INV-002018
3907,1931,1931,2025-07-09,20,Bank Transfer,Success,INV-003907
5083,2564,2564,2025-07-09,50,Credit Card,Success,INV-005083
2754,1352,1352,2025-07-09,20,Bank Transfer,Success,INV-002754
3244,1600,1600,2025-07-09,50,Credit Card,Success,INV-003244
5495,2769,2769,2025-07-09,20,Credit Card,Failed,INV-005495
2471,1204,1204,2025-07-09,50,UPI,Success,INV-002471
3332,1629,1629,2025-07-09,20,PayPal,Success,INV-003332
5731,2874,2874,2025-07-09,20,PayPal,Success,INV-005731
3915,1935,1935,2025-07-09,20,Credit Card,Success,INV-003915
5612,2836,2836,2025-07-09,50,Credit Card,Success,INV-005612
5309,2690,2690,2025-07-09,20,PayPal,Success,INV-005309
5881,2969,2969,2025-07-09,20,Bank Transfer,Success,INV-005881
2300,1104,1104,2025-07-09,50,PayPal,Success,INV-002300
3413,1682,1682,2025-07-09,50,PayPal,Success,INV-003413
2725,1341,1341,2025-07-10,20,Bank Transfer,Success,INV-002725
4779,2398,2398,2025-07-10,50,UPI,Success,INV-004779
2342,1123,1123,2025-07-10,50,UPI,Success,INV-002342
4230,2092,2092,2025-07-10,20,PayPal,Success,INV-004230
2793,1371,1371,2025-07-10,20,PayPal,Success,INV-002793
4115,2034,2034,2025-07-10,50,UPI,Success,INV-004115
2832,1388,1388,2025-07-10,240,Credit Card,Success,INV-002832
791,440,440,2025-07-10,50,UPI,Success,INV-000791
1245,639,639,2025-07-10,50,UPI,Success,INV-001245
1319,684,684,2025-07-10,20,UPI,Success,INV-001319
210,94,94,2025-07-10,50,UPI,Success,INV-000210
3771,1855,1855,2025-07-10,20,UPI,Success,INV-003771
452,263,263,2025-07-10,20,UPI,Success,INV-000452
2595,1282,1282,2025-07-10,20,Credit Card,Success,INV-002595
1454,738,738,2025-07-10,20,UPI,Success,INV-001454
1490,757,757,2025-07-10,20,PayPal,Success,INV-001490
176,78,78,2025-07-10,50,PayPal,Success,INV-000176
1587,807,807,2025-07-10,50,PayPal,Success,INV-001587
130,48,48,2025-07-10,20,UPI,Success,INV-000130
2695,1333,1333,2025-07-11,50,PayPal,Success,INV-002695
3025,1498,1498,2025-07-11,20,Bank Transfer,Success,INV-003025
3065,1514,1514,2025-07-11,20,PayPal,Success,INV-003065
3221,1596,1596,2025-07-11,20,Credit Card,Success,INV-003221
2453,1197,1197,2025-07-11,20,Credit Card,Success,INV-002453
111,37,37,2025-07-11,20,UPI,Failed,INV-000111
4380,2183,2183,2025-07-11,20,UPI,Failed,INV-004380
4087,2027,2027,2025-07-11,20,UPI,Success,INV-004087
3640,1797,1797,2025-07-11,20,PayPal,Success,INV-003640
4175,2063,2063,2025-07-11,20,Credit Card,Success,INV-004175
1077,568,568,2025-07-11,20,UPI,Success,INV-001077
901,487,487,2025-07-11,50,UPI,Success,INV-000901
3495,1726,1726,2025-07-11,240,PayPal,Success,INV-003495
4670,2347,2347,2025-07-11,20,PayPal,Success,INV-004670
3258,1606,1606,2025-07-11,20,Bank Transfer,Success,INV-003258
2432,1181,1181,2025-07-11,20,Bank Transfer,Success,INV-002432
4796,2403,2403,2025-07-12,240,Bank Transfer,Success,INV-004796
233,104,104,2025-07-12,20,Bank Transfer,Success,INV-000233
4548,2300,2300,2025-07-12,20,Credit Card,Success,INV-004548
2965,1454,1454,2025-07-12,20,UPI,Success,INV-002965
1932,942,942,2025-07-12,50,PayPal,Success,INV-001932
753,406,406,2025-07-12,20,Credit Card,Success,INV-000753
2445,1196,1196,2025-07-12,20,UPI,Success,INV-002445
2950,1446,1446,2025-07-12,20,UPI,Success,INV-002950
1280,660,660,2025-07-12,20,PayPal,Success,INV-001280
2826,1382,1382,2025-07-12,20,Credit Card,Success,INV-002826
3460,1706,1706,2025-07-12,20,PayPal,Success,INV-003460
352,190,190,2025-07-12,50,PayPal,Success,INV-000352
3199,1589,1589,2025-07-12,50,PayPal,Success,INV-003199
556,299,299,2025-07-12,20,Credit Card,Success,INV-000556
1864,907,907,2025-07-12,20,UPI,Success,INV-001864
2774,1366,1366,2025-07-12,20,Bank Transfer,Success,INV-002774
2772,1363,1363,2025-07-12,20,Credit Card,Failed,INV-002772
2994,1472,1472,2025-07-12,20,UPI,Success,INV-002994
5868,2966,2966,2025-07-12,50,Credit Card,Success,INV-005868
4874,2450,2450,2025-07-12,20,Credit Card,Success,INV-004874
5762,2893,2893,2025-07-12,20,Bank Transfer,Success,INV-005762
5377,2708,2708,2025-07-12,50,Credit Card,Success,INV-005377
2501,1218,1218,2025-07-12,240,Bank Transfer,Success,INV-002501
3648,1798,1798,2025-07-12,20,Bank Transfer,Success,INV-003648
223,99,99,2025-07-12,20,PayPal,Success,INV-000223
1737,864,864,2025-07-12,20,PayPal,Success,INV-001737
5653,2843,2843,2025-07-13,20,Bank Transfer,Success,INV-005653
4121,2036,2036,2025-07-13,20,PayPal,Success,INV-004121
3044,1501,1501,2025-07-13,50,UPI,Success,INV-003044
2820,1380,1380,2025-07-13,20,Credit Card,Success,INV-002820
4896,2461,2461,2025-07-13,20,Bank Transfer,Success,INV-004896
5559,2815,2815,2025-07-13,20,Credit Card,Success,INV-005559
1135,594,594,2025-07-13,20,UPI,Success,INV-001135
4658,2344,2344,2025-07-13,50,Credit Card,Success,INV-004658
1507,762,762,2025-07-13,50,Bank Transfer,Success,INV-001507
1294,667,667,2025-07-13,20,Credit Card,Success,INV-001294
1468,744,744,2025-07-13,50,PayPal,Success,INV-001468
565,300,300,2025-07-13,20,UPI,Success,INV-000565
2524,1241,1241,2025-07-13,600,Credit Card,Success,INV-002524
4555,2302,2302,2025-07-13,20,Credit Card,Success,INV-004555
3080,1527,1527,2025-07-13,50,Credit Card,Success,INV-003080
5276,2664,2664,2025-07-13,20,Credit Card,Success,INV-005276
5442,2734,2734,2025-07-13,50,PayPal,Success,INV-005442
2289,1103,1103,2025-07-13,50,UPI,Success,INV-002289
2379,1151,1151,2025-07-13,20,Bank Transfer,Success,INV-002379
2686,1325,1325,2025-07-13,50,Credit Card,Success,INV-002686
3180,1571,1571,2025-07-13,50,Bank Transfer,Success,INV-003180
3817,1881,1881,2025-07-14,20,Bank Transfer,Failed,INV-003817
5388,2711,2711,2025-07-14,50,Bank Transfer,Success,INV-005388
2856,1399,1399,2025-07-14,50,PayPal,Success,INV-002856
1196,620,620,2025-07-14,20,Credit Card,Success,INV-001196
743,402,402,2025-07-14,20,Credit Card,Success,INV-000743
3401,1677,1677,2025-07-14,20,UPI,Failed,INV-003401
3693,1824,1824,2025-07-14,20,Bank Transfer,Success,INV-003693
5414,2720,2720,2025-07-14,50,Bank Transfer,Failed,INV-005414
2601,1283,1283,2025-07-14,50,Bank Transfer,Success,INV-002601
1422,721,721,2025-07-14,50,PayPal,Success,INV-001422
4464,2225,2225,2025-07-14,50,Bank Transfer,Success,INV-004464
5840,2943,2943,2025-07-14,20,Credit Card,Success,INV-005840
2389,1153,1153,2025-07-14,20,PayPal,Success,INV-002389
664,365,365,2025-07-14,50,Bank Transfer,Success,INV-000664
5358,2703,2703,2025-07-14,20,Bank Transfer,Success,INV-005358
2617,1293,1293,2025-07-14,20,Credit Card,Success,INV-002617
3800,1867,1867,2025-07-14,20,UPI,Success,INV-003800
1373,703,703,2025-07-14,20,Bank Transfer,Success,INV-001373
2588,1276,1276,2025-07-14,50,PayPal,Failed,INV-002588
1815,892,892,2025-07-14,50,Bank Transfer,Success,INV-001815
4297,2124,2124,2025-07-14,20,PayPal,Success,INV-004297
48,16,16,2025-07-14,50,PayPal,Success,INV-000048
1792,886,886,2025-07-14,20,UPI,Success,INV-001792
2249,1089,1089,2025-07-14,600,Bank Transfer,Success,INV-002249
918,491,491,2025-07-14,50,Credit Card,Success,INV-000918
3208,1590,1590,2025-07-14,50,UPI,Success,INV-003208
4311,2137,2137,2025-07-15,20,Bank Transfer,Success,INV-004311
5272,2661,2661,2025-07-15,240,Bank Transfer,Success,INV-005272
1594,808,808,2025-07-15,50,Credit Card,Success,INV-001594
993,522,522,2025-07-15,20,Credit Card,Failed,INV-000993
2402,1165,1165,2025-07-15,20,UPI,Success,INV-002402
958,503,503,2025-07-15,20,Credit Card,Success,INV-000958
2028,1002,1002,2025-07-15,20,PayPal,Success,INV-002028
2276,1100,1100,2025-07-15,20,PayPal,Success,INV-002276
315,163,163,2025-07-15,20,UPI,Success,INV-000315
266,132,132,2025-07-15,50,UPI,Success,INV-000266
1880,910,910,2025-07-15,20,PayPal,Success,INV-001880
4186,2066,2066,2025-07-15,20,Credit Card,Success,INV-004186
3879,1925,1925,2025-07-15,20,UPI,Failed,INV-003879
5229,2647,2647,2025-07-15,50,PayPal,Success,INV-005229
3934,1937,1937,2025-07-15,20,Credit Card,Success,INV-003934
2522,1235,1235,2025-07-16,600,Bank Transfer,Success,INV-002522
1828,898,898,2025-07-16,50,Credit Card,Success,INV-001828
3841,1889,1889,2025-07-16,20,Credit Card,Success,INV-003841
601,324,324,2025-07-16,20,Bank Transfer,Failed,INV-000601
4959,2483,2483,2025-07-16,50,Bank Transfer,Success,INV-004959
5546,2797,2797,2025-07-16,20,Credit Card,Success,INV-005546
3325,1626,1626,2025-07-16,20,PayPal,Success,INV-003325
1264,651,651,2025-07-16,20,PayPal,Success,INV-001264
5571,2817,2817,2025-07-16,20,Bank Transfer,Success,INV-005571
3385,1669,1669,2025-07-16,50,UPI,Success,INV-003385
4520,2280,2280,2025-07-16,50,Credit Card,Success,INV-004520
635,345,345,2025-07-17,20,PayPal,Success,INV-000635
4711,2368,2368,2025-07-17,20,UPI,Success,INV-004711
5693,2855,2855,2025-07-17,50,UPI,Success,INV-005693
3678,1816,1816,2025-07-17,20,Bank Transfer,Success,INV-003678
717,387,387,2025-07-17,50,PayPal,Success,INV-000717
5796,2909,2909,2025-07-17,20,PayPal,Success,INV-005796
2076,1022,1022,2025-07-17,50,PayPal,Success,INV-002076
1904,932,932,2025-07-17,20,Bank Transfer,Success,INV-001904
2151,1051,1051,2025-07-17,20,Credit Card,Success,INV-002151
2495,1217,1217,2025-07-17,20,Bank Transfer,Success,INV-002495
5329,2698,2698,2025-07-17,20,Credit Card,Success,INV-005329
3825,1882,1882,2025-07-18,50,Bank Transfer,Success,INV-003825
1912,936,936,2025-07-18,50,PayPal,Success,INV-001912
5910,2980,2980,2025-07-18,50,Bank Transfer,Success,INV-005910
4351,2168,2168,2025-07-18,20,UPI,Success,INV-004351
2087,1024,1024,2025-07-18,20,Bank Transfer,Success,INV-002087
1803,891,891,2025-07-18,20,UPI,Success,INV-001803
4977,2490,2490,2025-07-18,20,UPI,Failed,INV-004977
420,233,233,2025-07-18,50,PayPal,Success,INV-000420
291,149,149,2025-07-18,20,Bank Transfer,Success,INV-000291
1655,835,835,2025-07-18,20,PayPal,Success,INV-001655
850,464,464,2025-07-18,20,UPI,Success,INV-000850
4573,2305,2305,2025-07-18,20,UPI,Success,INV-004573
4906,2465,2465,2025-07-18,20,PayPal,Success,INV-004906
4144,2044,2044,2025-07-18,50,Bank Transfer,Success,INV-004144
5202,2635,2635,2025-07-18,50,Bank Transfer,Success,INV-005202
1973,976,976,2025-07-18,20,Credit Card,Success,INV-001973
5481,2755,2755,2025-07-18,20,Bank Transfer,Success,INV-005481
384,214,214,2025-07-18,240,UPI,Success,INV-000384
1176,616,616,2025-07-18,20,PayPal,Success,INV-001176
2131,1038,1038,2025-07-18,20,Bank Transfer,Success,INV-002131
5339,2700,2700,2025-07-18,50,Credit Card,Success,INV-005339
1991,981,981,2025-07-18,20,Bank Transfer,Success,INV-001991
3100,1545,1545,2025-07-18,20,PayPal,Success,INV-003100
5589,2829,2829,2025-07-18,20,Bank Transfer,Success,INV-005589
190,87,87,2025-07-19,20,PayPal,Success,INV-000190
3302,1623,1623,2025-07-19,50,Credit Card,Success,INV-003302
32,10,10,2025-07-19,50,UPI,Success,INV-000032
5263,2657,2657,2025-07-19,20,Credit Card,Success,INV-005263
2422,1176,1176,2025-07-19,20,UPI,Success,INV-002422
1146,603,603,2025-07-19,20,UPI,Success,INV-001146
2808,1379,1379,2025-07-19,20,UPI,Success,INV-002808
4535,2294,2294,2025-07-19,600,Bank Transfer,Success,INV-004535
5580,2823,2823,2025-07-19,20,UPI,Success,INV-005580
729,396,396,2025-07-19,20,Credit Card,Success,INV-000729
5065,2553,2553,2025-07-19,50,PayPal,Success,INV-005065
