user_id,country,city,device,acquisition_channel,signup_date,cohort_month,activation_date,plan_type,experiment_group
1087,USA,San Francisco,Mobile,Google Ads,2025-02-24,2025-02,,Free,B
1088,Germany,Munich,Desktop,Email Campaign,2025-03-18,2025-03,2025-03-23,Free,A
1089,India,Mumbai,Mobile,Google Ads,2025-07-14,2025-07,2025-07-14,Free,B
1090,Germany,Munich,Mobile,Email Campaign,2025-03-01,2025-03,2025-03-01,Free,A
1091,USA,New York,Mobile,Referral,2025-03-21,2025-03,2025-04-02,Free,B
1092,India,Mumbai,Desktop,Organic Search,2025-03-12,2025-03,2025-03-14,Free,B
1093,USA,San Francisco,Desktop,Google Ads,2025-06-08,2025-06,,Free,B
1094,UK,Manchester,Desktop,Organic Search,2025-11-06,2025-11,,Free,A
1095,India,Bengaluru,Mobile,Organic Search,2025-11-26,2025-11,2025-12-06,Free,B
1096,India,Mumbai,Mobile,Google Ads,2025-02-08,2025-02,2025-02-09,Free,A
1097,USA,San Francisco,Desktop,Organic Search,2025-06-29,2025-06,2025-06-29,Free,A
1098,Germany,Munich,Mobile,Organic Search,2025-08-20,2025-08,,Free,B
1099,India,Bengaluru,Mobile,Organic Search,2025-06-05,2025-06,2025-06-07,Pro,A
1100,Canada,Toronto,Desktop,Organic Search,2025-01-15,2025-01,2025-01-17,Free,B
1101,Germany,Munich,Mobile,Organic Search,2025-03-10,2025-03,2025-03-11,Free,B
1102,India,Bengaluru,Desktop,Organic Search,2025-07-13,2025-07,,Basic,A
1103,Germany,Munich,Mobile,Google Ads,2025-02-13,2025-02,2025-02-20,Free,A
1104,India,Mumbai,Desktop,Organic Search,2025-02-09,2025-02,2025-02-14,Basic,B
1105,Germany,Berlin,Desktop,Referral,2025-06-05,2025-06,,Free,A
1106,Canada,Toronto,Desktop,Email Campaign,2025-12-08,2025-12,2025-12-12,Free,B
1107,India,Bengaluru,Desktop,Organic Search,2025-11-06,2025-11,2025-11-20,Free,A
1108,USA,New York,Mobile,Organic Search,2025-03-18,2025-03,2025-03-24,Free,B
1109,Germany,Berlin,Mobile,Organic Search,2025-12-15,2025-12,,Free,B
1110,Canada,Vancouver,Mobile,Organic Search,2025-12-20,2025-12,,Free,B
1111,Germany,Munich,Desktop,Organic Search,2025-11-30,2025-11,2025-12-08,Basic,B
1112,India,Mumbai,Desktop,Referral,2025-06-16,2025-06,2025-06-17,Free,B
1113,UK,London,Mobile,Organic Search,2025-04-21,2025-04,2025-04-27,Free,A
1114,Germany,Munich,Desktop,Google Ads,2025-03-16,2025-03,2025-03-21,Basic,A
1115,India,Mumbai,Desktop,Referral,2025-04-15,2025-04,2025-04-28,Free,A
1116,India,Mumbai,Mobile,Referral,2025-03-04,2025-03,2025-03-16,Free,B
1117,Germany,Munich,Desktop,Organic Search,2025-02-16,2025-02,2025-02-16,Basic,A
1118,Germany,Munich,Desktop,Organic Search,2025-07-11,2025-07,2025-07-12,Free,A
1119,India,Hyderabad,Desktop,Organic Search,2025-12-08,2025-12,,Free,B
1120,Canada,Toronto,Desktop,Referral,2025-07-27,2025-07,2025-08-06,Basic,B
1121,India,Mumbai,Mobile,Organic Search,2025-09-18,2025-09,2025-09-27,Free,A
1122,USA,Austin,Desktop,Referral,2025-03-02,2025-03,,Basic,A
1123,USA,New York,Tablet,Email Campaign,2025-03-10,2025-03,2025-03-12,Pro,A
1124,UK,Manchester,Mobile,Organic Search,2025-07-04,2025-07,2025-07-18,Pro,A
1125,UK,London,Desktop,Organic Search,2025-05-17,2025-05,2025-05-23,Free,A
1126,USA,San Francisco,Desktop,Referral,2025-04-19,2025-04,2025-04-22,Free,A
1127,India,Hyderabad,Mobile,Referral,2025-11-03,2025-11,2025-11-12,Free,A
1128,India,Mumbai,Desktop,Organic Search,2025-08-19,2025-08,2025-08-19,Basic,A
1129,India,Hyderabad,Mobile,Organic Search,2025-11-24,2025-11,,Free,A
1130,India,Bengaluru,Desktop,Organic Search,2025-11-22,2025-11,,Pro,B
1131,Germany,Munich,Mobile,Google Ads,2025-08-18,2025-08,2025-08-28,Pro,B
1132,UK,London,Mobile,Organic Search,2025-04-02,2025-04,2025-04-09,Free,A
1133,UK,Manchester,Desktop,Email Campaign,2025-04-06,2025-04,2025-04-16,Free,B
1134,Germany,Munich,Desktop,Google Ads,2025-08-10,2025-08,,Pro,A
1135,India,Bengaluru,Desktop,Referral,2025-11-08,2025-11,2025-11-20,Free,A
1136,India,Mumbai,Desktop,Google Ads,2025-06-14,2025-06,2025-06-22,Free,B
1137,USA,New York,Mobile,Organic Search,2025-05-28,2025-05,2025-06-02,Free,A
1138,India,Mumbai,Desktop,Referral,2025-03-07,2025-03,2025-03-10,Free,B
1139,Germany,Berlin,Desktop,Organic Search,2025-07-29,2025-07,,Free,B
1140,India,Hyderabad,Desktop,Google Ads,2025-11-16,2025-11,2025-11-27,Free,A
1141,India,Hyderabad,Desktop,Organic Search,2025-09-17,2025-09,2025-09-20,Basic,B
1142,Germany,Berlin,Desktop,Organic Search,2025-01-15,2025-01,2025-01-28,Free,B
1143,USA,San Francisco,Desktop,Referral,2025-05-28,2025-05,2025-06-11,Free,A
1144,Canada,Vancouver,Desktop,Organic Search,2025-10-09,2025-10,,Free,B
1145,India,Mumbai,Tablet,Organic Search,2025-12-17,2025-12,2025-12-19,Basic,B
1146,India,Hyderabad,Desktop,Organic Search,2025-07-23,2025-07,2025-07-27,Free,B
1147,India,Bengaluru,Mobile,Organic Search,2025-10-18,2025-10,2025-10-25,Free,A
1148,Germany,Munich,Desktop,Referral,2025-05-18,2025-05,2025-05-29,Free,A
1149,India,Mumbai,Desktop,Organic Search,2025-07-18,2025-07,,Free,B
1150,India,Hyderabad,Desktop,Organic Search,2025-03-09,2025-03,2025-03-09,Free,B
1151,Canada,Toronto,Desktop,Organic Search,2025-07-13,2025-07,2025-07-15,Basic,B
1152,India,Hyderabad,Desktop,Referral,2025-12-29,2025-12,2026-01-01,Basic,B
1153,Germany,Munich,Desktop,Referral,2025-03-14,2025-03,2025-03-21,Free,A
1154,UK,Manchester,Desktop,Organic Search,2025-12-27,2025-12,,Free,A
1155,India,Mumbai,Desktop,Organic Search,2025-05-23,2025-05,2025-05-30,Basic,A
1156,UK,Manchester,Mobile,Referral,2025-04-09,2025-04,,Basic,B
1157,UK,Manchester,Desktop,Google Ads,2025-11-04,2025-11,2025-11-18,Free,A
1158,USA,New York,Mobile,Google Ads,2025-09-12,2025-09,,Free,A
1159,India,Mumbai,Desktop,Google Ads,2025-09-22,2025-09,2025-10-02,Free,B
1160,Germany,Berlin,Mobile,Organic Search,2025-10-14,2025-10,2025-10-26,Free,B
1161,India,Mumbai,Desktop,Organic Search,2025-09-26,2025-09,2025-09-27,Free,A
1162,USA,Austin,Desktop,Organic Search,2025-08-05,2025-08,2025-08-16,Free,A
1163,India,Hyderabad,Desktop,Organic Search,2025-12-13,2025-12,2025-12-27,Free,A
1164,India,Hyderabad,Mobile,Organic Search,2025-02-02,2025-02,2025-02-03,Free,A
1165,UK,London,Mobile,Organic Search,2025-05-15,2025-05,2025-05-25,Pro,A
1166,UK,London,Mobile,Referral,2025-02-25,2025-02,,Free,A
1167,India,Mumbai,Desktop,Google Ads,2025-08-17,2025-08,,Free,A
1168,USA,San Francisco,Desktop,Organic Search,2025-09-07,2025-09,2025-09-08,Free,B
1169,USA,New York,Desktop,Organic Search,2025-01-17,2025-01,,Free,B
1170,USA,Austin,Mobile,Organic Search,2025-12-26,2025-12,2026-01-07,Free,A
1171,Canada,Vancouver,Desktop,Google Ads,2025-10-24,2025-10,2025-11-03,Free,B
1172,India,Hyderabad,Mobile,Google Ads,2025-12-24,2025-12,2025-12-25,Free,B
1173,UK,London,Mobile,Referral,2025-05-09,2025-05,2025-05-14,Free,A
1174,India,Mumbai,Mobile,Organic Search,2025-08-11,2025-08,,Free,A
1175,India,Hyderabad,Desktop,Organic Search,2025-11-09,2025-11,2025-11-22,Free,A
1176,USA,Austin,Mobile,Organic Search,2025-07-19,2025-07,2025-07-26,Basic,A
1177,India,Mumbai,Desktop,Organic Search,2025-08-06,2025-08,2025-08-17,Free,B
1178,Germany,Munich,Mobile,Organic Search,2025-03-11,2025-03,2025-03-20,Free,B
1179,India,Hyderabad,Mobile,Organic Search,2025-11-04,2025-11,2025-11-04,Free,A
1180,Canada,Vancouver,Mobile,Organic Search,2025-06-20,2025-06,2025-06-26,Free,A
1181,UK,London,Mobile,Referral,2025-03-11,2025-03,2025-03-25,Free,B
1182,India,Hyderabad,Desktop,Referral,2025-03-04,2025-03,,Free,A
1183,USA,Austin,Desktop,Referral,2025-07-01,2025-07,,Pro,A
1184,India,Bengaluru,Desktop,Google Ads,2025-01-09,2025-01,2025-01-13,Pro,A
1185,UK,Manchester,Mobile,Google Ads,2025-09-23,2025-09,2025-10-02,Free,A
1186,Canada,Toronto,Desktop,Organic Search,2025-06-02,2025-06,2025-06-08,Free,B
1187,USA,New York,Desktop,Organic Search,2025-02-20,2025-02,2025-03-04,Free,B
1188,USA,New York,Mobile,Referral,2025-10-18,2025-10,,Basic,B
1189,Germany,Berlin,Mobile,Google Ads,2025-01-24,2025-01,2025-01-30,Free,B
1190,Canada,Toronto,Mobile,Email Campaign,2025-07-07,2025-07,2025-07-09,Free,A
1191,Germany,Berlin,Mobile,Organic Search,2025-08-13,2025-08,,Free,B
1192,UK,Manchester,Mobile,Google Ads,2025-05-03,2025-05,2025-05-06,Free,B
1193,India,Mumbai,Desktop,Google Ads,2025-07-27,2025-07,2025-08-08,Free,B
1194,UK,Manchester,Desktop,Organic Search,2025-02-12,2025-02,,Pro,B
1195,UK,Manchester,Mobile,Referral,2025-05-12,2025-05,2025-05-19,Free,A
1196,Canada,Vancouver,Desktop,Referral,2025-01-12,2025-01,2025-01-19,Free,A
1197,UK,Manchester,Desktop,Google Ads,2025-05-11,2025-05,2025-05-16,Basic,B
1198,UK,Manchester,Mobile,Referral,2025-09-30,2025-09,2025-10-03,Basic,A
1199,India,Mumbai,Desktop,Google Ads,2025-09-08,2025-09,2025-09-22,Free,B
1200,USA,New York,Desktop,Organic Search,2025-02-10,2025-02,2025-02-17,Basic,B
1201,Canada,Vancouver,Desktop,Organic Search,2025-03-29,2025-03,2025-04-09,Basic,B
1202,USA,Austin,Desktop,Referral,2025-05-08,2025-05,2025-05-08,Free,A
1203,India,Hyderabad,Desktop,Referral,2025-07-09,2025-07,2025-07-17,Pro,B
1204,USA,Austin,Tablet,Organic Search,2025-07-09,2025-07,2025-07-13,Pro,B
1205,Canada,Vancouver,Desktop,Organic Search,2025-11-12,2025-11,2025-11-21,Free,A
1206,USA,Austin,Desktop,Organic Search,2025-07-22,2025-07,,Pro,B
1207,UK,Manchester,Mobile,Organic Search,2025-02-05,2025-02,,Free,B
1208,India,Bengaluru,Desktop,Organic Search,2025-06-19,2025-06,2025-06-27,Free,B
1209,UK,London,Mobile,Google Ads,2025-10-30,2025-10,,Free,B
1210,UK,Manchester,Desktop,Google Ads,2025-09-16,2025-09,2025-09-28,Free,A
1211,Canada,Toronto,Desktop,Organic Search,2025-02-03,2025-02,,Free,B
1212,Canada,Toronto,Desktop,Google Ads,2025-06-13,2025-06,2025-06-24,Basic,B
1213,Germany,Berlin,Mobile,Referral,2025-02-21,2025-02,2025-02-21,Free,A
1214,Canada,Vancouver,Desktop,Organic Search,2025-01-23,2025-01,2025-02-03,Basic,A
1215,UK,Manchester,Mobile,Organic Search,2025-07-12,2025-07,2025-07-16,Free,A
1216,India,Hyderabad,Mobile,Google Ads,2025-11-17,2025-11,2025-11-28,Pro,A
1217,India,Mumbai,Mobile,Organic Search,2025-05-17,2025-05,2025-05-20,Basic,B
1218,India,Mumbai,Desktop,Email Campaign,2025-07-12,2025-07,2025-07-13,Free,A
1219,India,Hyderabad,Mobile,Referral,2025-03-22,2025-03,2025-03-30,Basic,A
1220,India,Mumbai,Desktop,Organic Search,2025-11-09,2025-11,2025-11-14,Free,A
1221,UK,London,Mobile,Google Ads,2025-08-21,2025-08,2025-08-24,Free,B
1222,USA,San Francisco,Desktop,Referral,2025-04-24,2025-04,2025-04-24,Free,A
1223,Canada,Toronto,Desktop,Google Ads,2025-06-21,2025-06,,Pro,A
1224,Canada,Vancouver,Desktop,Organic Search,2025-11-21,2025-11,2025-11-22,Free,A
1225,Germany,Berlin,Desktop,Referral,2025-07-08,2025-07,,Free,B
1226,India,Bengaluru,Desktop,Organic Search,2025-05-01,2025-05,2025-05-10,Free,A
1227,Germany,Munich,Desktop,Referral,2025-10-08,2025-10,,Free,B
1228,Canada,Toronto,Tablet,Organic Search,2025-12-05,2025-12,2025-12-10,Free,B
1229,India,Bengaluru,Tablet,Organic Search,2025-11-16,2025-11,2025-11-24,Free,A
1230,India,Bengaluru,Desktop,Google Ads,2025-08-09,2025-08,2025-08-18,Free,A
1231,USA,Austin,Desktop,Organic Search,2025-01-26,2025-01,2025-02-06,Free,A
1232,India,Mumbai,Desktop,Organic Search,2025-12-25,2025-12,2026-01-03,Free,B
1233,Germany,Munich,Mobile,Referral,2025-12-31,2025-12,2026-01-14,Free,B
1234,USA,New York,Mobile,Email Campaign,2025-03-08,2025-03,2025-03-17,Free,B
1235,India,Hyderabad,Desktop,Referral,2025-07-16,2025-07,,Free,B
1236,Germany,Berlin,Desktop,Organic Search,2025-09-26,2025-09,2025-10-05,Basic,B
1237,USA,New York,Desktop,Referral,2025-10-23,2025-10,,Free,B
1238,India,Bengaluru,Mobile,Organic Search,2025-07-24,2025-07,2025-07-25,Basic,A
1239,USA,Austin,Desktop,Organic Search,2025-12-13,2025-12,2025-12-13,Free,A
1240,USA,New York,Desktop,Organic Search,2025-12-31,2025-12,2026-01-14,Basic,B
1241,India,Mumbai,Desktop,Referral,2025-07-13,2025-07,2025-07-16,Free,A
1242,UK,Manchester,Desktop,Organic Search,2025-02-05,2025-02,2025-02-06,Basic,A
1243,UK,London,Desktop,Google Ads,2025-08-22,2025-08,2025-08-25,Free,B
1244,USA,San Francisco,Mobile,Organic Search,2025-03-10,2025-03,2025-03-18,Free,A
1245,Germany,Munich,Desktop,Organic Search,2025-04-07,2025-04,2025-04-16,Free,A
1246,India,Bengaluru,Desktop,Google Ads,2025-03-01,2025-03,2025-03-08,Free,B
1247,UK,Manchester,Desktop,Google Ads,2025-05-08,2025-05,,Free,B
1248,USA,Austin,Desktop,Google Ads,2025-07-18,2025-07,2025-07-25,Free,A
1249,India,Mumbai,Desktop,Organic Search,2025-02-08,2025-02,2025-02-21,Basic,B
1250,UK,London,Desktop,Email Campaign,2025-04-20,2025-04,2025-05-01,Basic,B
1251,UK,London,Mobile,Organic Search,2025-07-31,2025-07,2025-08-01,Free,B
1252,USA,San Francisco,Mobile,Organic Search,2025-06-25,2025-06,2025-07-07,Free,A
1253,India,Mumbai,Desktop,Google Ads,2025-11-07,2025-11,2025-11-16,Free,A
1254,UK,London,Desktop,Google Ads,2025-03-03,2025-03,,Free,A
1255,Canada,Toronto,Desktop,Referral,2025-05-07,2025-05,2025-05-21,Basic,B
1256,India,Mumbai,Mobile,Google Ads,2025-12-14,2025-12,2025-12-25,Pro,B
1257,UK,Manchester,Desktop,Referral,2025-10-11,2025-10,,Free,B
1258,India,Hyderabad,Desktop,Organic Search,2025-03-23,2025-03,2025-03-26,Basic,A
1259,India,Hyderabad,Mobile,Google Ads,2025-09-20,2025-09,,Free,B
1260,Germany,Munich,Mobile,Google Ads,2025-10-12,2025-10,2025-10-19,Free,A
1261,India,Hyderabad,Desktop,Organic Search,2025-11-30,2025-11,2025-12-01,Free,B
1262,UK,London,Tablet,Organic Search,2025-06-02,2025-06,2025-06-16,Basic,A
1263,India,Mumbai,Desktop,Organic Search,2025-11-08,2025-11,2025-11-08,Pro,B
1264,India,Mumbai,Mobile,Organic Search,2025-02-01,2025-02,2025-02-14,Free,A
1265,USA,San Francisco,Desktop,Google Ads,2025-12-23,2025-12,,Free,B
1266,India,Bengaluru,Desktop,Google Ads,2025-06-02,2025-06,2025-06-09,Free,A
1267,India,Bengaluru,Mobile,Organic Search,2025-03-23,2025-03,2025-04-04,Free,A
1268,UK,London,Desktop,Google Ads,2025-02-01,2025-02,2025-02-09,Basic,A
1269,UK,London,Mobile,Organic Search,2025-06-03,2025-06,2025-06-14,Free,B
1270,India,Bengaluru,Desktop,Organic Search,2025-07-27,2025-07,2025-07-31,Free,A
1271,USA,New York,Desktop,Referral,2025-09-19,2025-09,2025-09-28,Free,A
1272,USA,San Francisco,Mobile,Organic Search,2025-02-04,2025-02,2025-02-07,Free,B
1273,UK,London,Mobile,Email Campaign,2025-11-27,2025-11,2025-12-10,Free,B
1274,Canada,Toronto,Desktop,Referral,2025-09-30,2025-09,2025-10-08,Free,A
1275,India,Mumbai,Desktop,Organic Search,2025-02-11,2025-02,2025-02-20,Basic,B
1276,India,Hyderabad,Desktop,Organic Search,2025-05-14,2025-05,2025-05-28,Free,A
1277,USA,Austin,Desktop,Organic Search,2025-03-10,2025-03,2025-03-17,Free,B
1278,India,Hyderabad,Desktop,Organic Search,2025-07-03,2025-07,2025-07-06,Basic,A
1279,India,Bengaluru,Desktop,Google Ads,2025-06-14,2025-06,2025-06-25,Free,A
1280,UK,London,Desktop,Google Ads,2025-11-02,2025-11,2025-11-16,Basic,A
1281,USA,New York,Mobile,Organic Search,2025-10-14,2025-10,2025-10-26,Basic,A
1282,India,Hyderabad,Desktop,Organic Search,2025-07-10,2025-07,2025-07-24,Free,A
1283,USA,San Francisco,Desktop,Google Ads,2025-07-14,2025-07,2025-07-28,Basic,A
1284,India,Bengaluru,Mobile,Organic Search,2025-05-16,2025-05,2025-05-17,Free,A
1285,Germany,Berlin,Desktop,Referral,2025-12-03,2025-12,2025-12-05,Free,B
1286,USA,Austin,Desktop,Organic Search,2025-05-05,2025-05,2025-05-08,Basic,B
1287,India,Bengaluru,Desktop,Organic Search,2025-07-29,2025-07,2025-08-10,Basic,B
1288,USA,New York,Desktop,Organic Search,2025-10-18,2025-10,2025-10-21,Free,A
1289,India,Mumbai,Mobile,Referral,2025-08-14,2025-08,2025-08-28,Basic,B
1290,UK,London,Desktop,Organic Search,2025-04-23,2025-04,2025-04-23,Basic,A
1291,Canada,Vancouver,Desktop,Google Ads,2025-12-26,2025-12,2026-01-01,Basic,B
1292,India,Hyderabad,Mobile,Google Ads,2025-10-25,2025-10,,Basic,B
1293,India,Mumbai,Mobile,Organic Search,2025-05-14,2025-05,,Free,A
1294,India,Bengaluru,Desktop,Email Campaign,2025-03-05,2025-03,2025-03-15,Free,A
1295,India,Hyderabad,Desktop,Google Ads,2025-10-30,2025-10,2025-11-08,Basic,A
1296,India,Bengaluru,Tablet,Referral,2025-10-17,2025-10,2025-10-23,Pro,A
1297,UK,Manchester,Desktop,Email Campaign,2025-02-19,2025-02,2025-03-04,Free,B
1298,USA,New York,Mobile,Email Campaign,2025-01-20,2025-01,2025-01-29,Pro,A
1299,Germany,Berlin,Desktop,Google Ads,2025-04-29,2025-04,2025-05-05,Free,A
1300,Canada,Toronto,Desktop,Google Ads,2025-09-24,2025-09,2025-09-29,Free,A
1301,USA,Austin,Desktop,Organic Search,2025-11-28,2025-11,2025-12-12,Free,B
1302,USA,San Francisco,Desktop,Organic Search,2025-01-27,2025-01,,Free,B
1303,UK,London,Desktop,Organic Search,2025-09-13,2025-09,2025-09-18,Free,A
1304,India,Bengaluru,Desktop,Organic Search,2025-12-02,2025-12,,Free,B
1305,UK,London,Desktop,Google Ads,2025-04-26,2025-04,,Free,B
1306,USA,Austin,Mobile,Email Campaign,2025-08-01,2025-08,,Pro,B
1307,India,Bengaluru,Desktop,Referral,2025-11-23,2025-11,2025-12-02,Free,A
1308,India,Hyderabad,Desktop,Organic Search,2025-04-22,2025-04,2025-04-25,Pro,A
1309,India,Hyderabad,Desktop,Organic Search,2025-09-06,2025-09,2025-09-15,Free,A
1310,USA,New York,Mobile,Organic Search,2025-09-10,2025-09,,Free,A
1311,UK,London,Desktop,Google Ads,2025-05-13,2025-05,2025-05-20,Free,A
1312,USA,San Francisco,Desktop,Google Ads,2025-10-20,2025-10,2025-10-28,Free,B
1313,India,Mumbai,Mobile,Email Campaign,2025-03-05,2025-03,2025-03-17,Free,A
1314,USA,Austin,Desktop,Google Ads,2025-01-28,2025-01,2025-02-11,Free,B
1315,UK,London,Mobile,Organic Search,2025-06-06,2025-06,2025-06-14,Free,A
1316,India,Hyderabad,Mobile,Referral,2025-03-22,2025-03,2025-03-24,Free,B
1317,India,Hyderabad,Desktop,Referral,2025-12-18,2025-12,2025-12-29,Free,B
1318,Canada,Toronto,Tablet,Referral,2025-07-19,2025-07,2025-07-29,Pro,B
1319,USA,Austin,Desktop,Organic Search,2025-09-14,2025-09,,Free,A
1320,Germany,Munich,Mobile,Organic Search,2025-10-14,2025-10,2025-10-16,Basic,A
1321,UK,London,Desktop,Referral,2025-10-03,2025-10,2025-10-03,Free,B
1322,India,Hyderabad,Mobile,Google Ads,2025-04-26,2025-04,,Basic,B
1323,India,Hyderabad,Desktop,Google Ads,2025-03-04,2025-03,2025-03-14,Free,A
1324,USA,New York,Desktop,Google Ads,2025-04-06,2025-04,2025-04-06,Free,A
1325,USA,New York,Mobile,Organic Search,2025-07-13,2025-07,2025-07-17,Free,B
1326,Germany,Munich,Desktop,Organic Search,2025-11-24,2025-11,2025-12-08,Free,A
1327,UK,London,Desktop,Referral,2025-09-25,2025-09,2025-10-09,Free,B
1328,USA,San Francisco,Mobile,Referral,2025-11-02,2025-11,,Basic,A
1329,India,Hyderabad,Mobile,Organic Search,2025-08-14,2025-08,,Free,A
1330,Canada,Toronto,Desktop,Referral,2025-08-16,2025-08,2025-08-26,Free,B
1331,India,Bengaluru,Mobile,Organic Search,2025-04-30,2025-04,2025-05-13,Free,A
1332,India,Mumbai,Desktop,Organic Search,2025-02-22,2025-02,2025-02-25,Free,A
1333,USA,San Francisco,Mobile,Google Ads,2025-02-11,2025-02,,Pro,B
1334,Germany,Munich,Desktop,Organic Search,2025-01-25,2025-01,,Free,A
1335,Germany,Munich,Desktop,Referral,2025-12-20,2025-12,,Free,B
1336,USA,Austin,Mobile,Referral,2025-10-26,2025-10,2025-10-31,Free,B
1337,USA,Austin,Mobile,Google Ads,2025-03-19,2025-03,2025-03-23,Basic,B
1338,India,Hyderabad,Desktop,Referral,2025-08-17,2025-08,2025-08-31,Free,B
1339,Canada,Toronto,Desktop,Google Ads,2025-01-01,2025-01,2025-01-02,Pro,A
1340,Germany,Berlin,Tablet,Referral,2025-01-16,2025-01,2025-01-29,Free,A
1341,USA,San Francisco,Mobile,Referral,2025-07-10,2025-07,2025-07-23,Basic,B
1342,USA,Austin,Desktop,Referral,2025-07-22,2025-07,2025-08-02,Free,A
1343,UK,Manchester,Desktop,Referral,2025-04-24,2025-04,,Free,A
1344,India,Mumbai,Desktop,Organic Search,2025-02-15,2025-02,2025-02-28,Free,B
1345,India,Bengaluru,Mobile,Email Campaign,2025-03-15,2025-03,2025-03-15,Basic,A
1346,India,Mumbai,Mobile,Organic Search,2025-06-10,2025-06,2025-06-13,Free,B
1347,India,Mumbai,Desktop,Organic Search,2025-05-26,2025-05,2025-06-08,Free,A
1348,Germany,Munich,Desktop,Organic Search,2025-10-21,2025-10,2025-11-02,Free,A
1349,USA,San Francisco,Desktop,Google Ads,2025-01-12,2025-01,,Free,B
1350,India,Bengaluru,Desktop,Google Ads,2025-04-25,2025-04,2025-05-03,Free,B
1351,USA,San Francisco,Tablet,Email Campaign,2025-03-17,2025-03,2025-03-20,Pro,B
1352,Germany,Berlin,Desktop,Organic Search,2025-04-09,2025-04,2025-04-23,Free,A
1353,Canada,Vancouver,Desktop,Organic Search,2025-05-02,2025-05,,Free,A
1354,UK,London,Desktop,Organic Search,2025-01-17,2025-01,2025-01-19,Free,B
1355,Canada,Vancouver,Mobile,Referral,2025-09-10,2025-09,2025-09-12,Pro,A
1356,Canada,Toronto,Desktop,Organic Search,2025-04-26,2025-04,2025-04-29,Free,A
1357,UK,Manchester,Mobile,Google Ads,2025-08-24,2025-08,2025-09-03,Free,A
1358,India,Hyderabad,Desktop,Google Ads,2025-02-24,2025-02,,Free,A
1359,UK,London,Desktop,Organic Search,2025-11-27,2025-11,2025-11-27,Free,A
1360,Germany,Berlin,Desktop,Referral,2025-08-13,2025-08,2025-08-23,Free,B
1361,India,Hyderabad,Desktop,Organic Search,2025-08-19,2025-08,2025-08-29,Basic,B
1362,USA,Austin,Tablet,Referral,2025-05-07,2025-05,2025-05-19,Free,B
1363,UK,London,Mobile,Google Ads,2025-01-12,2025-01,2025-01-19,Pro,B
1364,Germany,Munich,Desktop,Organic Search,2025-12-18,2025-12,2025-12-18,Free,B
1365,UK,Manchester,Mobile,Referral,2025-04-15,2025-04,2025-04-28,Pro,B
1366,USA,Austin,Tablet,Referral,2025-06-12,2025-06,2025-06-24,Pro,A
1367,Germany,Munich,Mobile,Referral,2025-04-24,2025-04,2025-05-08,Pro,B
1368,USA,New York,Mobile,Organic Search,2025-03-04,2025-03,2025-03-04,Basic,B
